Card Name,Quantity,ID #,Rarity,Set,Collector #,Premium,Sideboarded,Annotation
"Wily Goblin",1,65366,Uncommon,XLN,174/279,No,No,0
"Drover of the Mighty",1,65392,Uncommon,XLN,187/279,No,No,0
"Kumena's Speaker",4,65412,Uncommon,XLN,196/279,No,No,0
"Ranging Raptors",1,65422,Uncommon,XLN,201/279,No,No,0
"Thundering Spineback",1,65440,Uncommon,XLN,210/279,No,No,0
"Wildgrowth Walker",4,65452,Uncommon,XLN,216/279,No,No,0
"Deadeye Plunderers",1,65460,Uncommon,XLN,220/279,No,No,0
"Pillar of Origins",1,65506,Uncommon,XLN,241/279,No,No,0
"Prying Blade",1,65514,Common,XLN,244/279,No,No,0
"Sentinel Totem",1,65516,Uncommon,XLN,245/279,No,No,0
"Unclaimed Territory",4,65546,Uncommon,XLN,258/279,No,No,0
"Consign/Oblivion",4,64790,Uncommon,HOU,,No,No,0
"God-Pharaoh's Faithful",4,64512,Common,HOU,14/199,No,No,0
"Saving Grace",1,64526,Uncommon,HOU,21/199,No,No,0
"Striped Riverwinder",4,64580,Common,HOU,48/199,No,No,0
"Supreme Will",1,64582,Uncommon,HOU,49/199,No,No,0
"Razaketh's Rite",1,64632,Uncommon,HOU,74/199,No,No,0
"Ruin Rat",1,64634,Common,HOU,75/199,No,No,0
"Torment of Scarabs",1,64640,Uncommon,HOU,78/199,No,No,0
"Chaos Maw",1,64658,Rare,HOU,87/199,No,No,0
"Firebrand Archer",1,64668,Common,HOU,92/199,No,No,0
"Obelisk Spider",1,64766,Uncommon,HOU,141/199,No,No,0
"Sunset Pyramid",1,64856,Uncommon,HOU,166/199,No,No,0
"Desert of the Fervent",1,64864,Common,HOU,170/199,No,No,0
"Desert of the Mindful",1,64870,Common,HOU,173/199,No,No,0
"Hostile Desert",1,64880,Rare,HOU,178/199,No,No,0
"Shefet Dunes",4,64890,Uncommon,HOU,183/199,No,No,0
"Survivors' Encampment",1,64892,Common,HOU,184/199,No,No,0
"Cartouche of Solidarity",4,63616,Common,AKH,7/269,No,No,0
"Regal Caracal",4,63650,Rare,AKH,24/269,No,No,0
"Sacred Cat",4,63656,Common,AKH,27/269,No,No,0
"Censor",4,63694,Uncommon,AKH,46/269,No,No,0
"Cryptic Serpent",4,63698,Uncommon,AKH,48/269,No,No,0
"Open into Wonder",1,63730,Uncommon,AKH,64/269,No,No,0
"Slither Blade",4,63744,Common,AKH,71/269,No,No,0
"Vizier of Tumbling Sands",4,63752,Uncommon,AKH,75/269,No,No,0
"Faith of the Devoted",4,63782,Uncommon,AKH,90/269,No,No,0
"Horror of the Broken Lands",4,63792,Common,AKH,95/269,No,No,0
"Lord of the Accursed",4,63800,Uncommon,AKH,99/269,No,No,0
"Painful Lesson",1,63806,Common,AKH,102/269,No,No,0
"Trespasser's Curse",1,63826,Common,AKH,112/269,No,No,0
"Ahn-Crop Crasher",4,63836,Uncommon,AKH,117/269,No,No,0
"Brute Strength",1,63846,Common,AKH,122/269,No,No,0
"By Force",1,63848,Uncommon,AKH,123/269,No,No,0
"Cartouche of Zeal",1,63850,Common,AKH,124/269,No,No,0
"Flameblade Adept",4,63864,Uncommon,AKH,131/269,No,No,0
"Cartouche of Strength",1,63918,Common,AKH,158/269,No,No,0
"Manglehorn",1,63952,Uncommon,AKH,175/269,No,No,0
"Sixth Sense",1,63976,Uncommon,AKH,187/269,No,No,0
"Hapatra, Vizier of Poisons",4,64000,Rare,AKH,199/269,No,No,0
"Honored Crop-Captain",1,64002,Uncommon,AKH,200/269,No,No,0
"Bontu's Monument",4,64112,Uncommon,AKH,225/269,No,No,0
"Gate to the Afterlife",4,64118,Uncommon,AKH,228/269,No,No,0
"Rhonas's Monument",1,64134,Uncommon,AKH,236/269,No,No,0
"Painted Bluffs",1,64154,Common,AKH,246/269,No,No,0
"Sunscorched Desert",4,64160,Common,AKH,249/269,No,No,0
"Tandem Lookout",1,63343,Common,MM3,53/249,No,No,0
"Abyssal Specter",1,63523,Uncommon,MM3,59/249,No,No,0
"Falkenrath Noble",1,63275,Common,MM3,70/249,No,No,0
"Goblin Assault",1,63143,Uncommon,MM3,95/249,No,No,0
"Vanish into Memory",1,63067,Uncommon,MM3,199/249,No,No,0
"Aeronaut Admiral",1,62591,Uncommon,AER,2/184,No,No,0
"Conviction",1,62583,Common,AER,12/184,No,No,0
"Felidar Guardian",4,62593,Uncommon,AER,19/184,No,No,0
"Efficient Construction",1,62643,Uncommon,AER,33/184,No,No,0
"Metallic Rebuke",4,62629,Common,AER,39/184,No,No,0
"Reverse Engineer",1,62647,Uncommon,AER,42/184,No,No,0
"Trophy Mage",1,62637,Uncommon,AER,48/184,No,No,0
"Fourth Bridge Prowler",1,62661,Common,AER,60/184,No,No,0
"Gifted Aetherborn",4,62681,Uncommon,AER,61/184,No,No,0
"Gonti's Machinations",4,62691,Uncommon,AER,63/184,No,No,0
"Sly Requisitioner",1,62687,Uncommon,AER,72/184,No,No,0
"Invigorated Rampage",1,62737,Uncommon,AER,86/184,No,No,0
"Monstrous Onslaught",1,62791,Uncommon,AER,116/184,No,No,0
"Narnam Renegade",1,62779,Uncommon,AER,117/184,No,No,0
"Scrounging Bandar",1,62759,Common,AER,124/184,No,No,0
"Hidden Stockpile",1,62819,Uncommon,AER,129/184,No,No,0
"Oath of Ajani",1,62829,Rare,AER,131/184,No,No,0
"Renegade Wheelsmith",1,62825,Uncommon,AER,134/184,No,No,0
"Winding Constrictor",1,62823,Uncommon,AER,140/184,No,No,0
"Barricade Breaker",4,62881,Uncommon,AER,144/184,No,No,0
"Cogwork Assembler",1,62877,Uncommon,AER,145/184,No,No,0
"Consulate Dreadnought",1,62883,Uncommon,AER,146/184,No,No,0
"Implement of Combustion",4,62871,Common,AER,155/184,No,No,0
"Implement of Malice",4,62869,Common,AER,159/184,No,No,0
"Renegade Map",4,62861,Common,AER,173/184,No,No,0
"Servo Schematic",4,62837,Uncommon,AER,176/184,No,No,0
"Aviary Mechanic",4,61619,Common,KLD,6/264,No,No,0
"Eddytrail Hawk",1,61863,Common,KLD,12/264,No,No,0
"Fragmentize",1,61625,Common,KLD,14/264,No,No,0
"Servo Exhibition",4,61891,Uncommon,KLD,27/264,No,No,0
"Wispweaver Angel",4,61867,Uncommon,KLD,35/264,No,No,0
"Dramatic Reversal",1,61915,Common,KLD,44/264,No,No,0
"Diabolic Tutor",1,61955,Uncommon,KLD,75/264,No,No,0
"Fortuitous Find",1,61945,Common,KLD,81/264,No,No,0
"Harsh Scrutiny",1,61693,Uncommon,KLD,85/264,No,No,0
"Morbid Curiosity",1,61673,Uncommon,KLD,94/264,No,No,0
"Night Market Lookout",4,61953,Common,KLD,95/264,No,No,0
"Ovalchase Daredevil",4,61951,Uncommon,KLD,97/264,No,No,0
"Rush of Vitality",1,61931,Common,KLD,99/264,No,No,0
"Reckless Fireweaver",1,61711,Common,KLD,126/264,No,No,0
"Renegade Tactics",1,61987,Common,KLD,127/264,No,No,0
"Spark of Creativity",1,61715,Uncommon,KLD,131/264,No,No,0
"Start Your Engines",1,61981,Uncommon,KLD,135/264,No,No,0
"Armorcraft Judge",1,61725,Uncommon,KLD,144/264,No,No,0
"Blossoming Defense",4,62027,Uncommon,KLD,146/264,No,No,0
"Veteran Motorist",1,62039,Uncommon,KLD,188/264,No,No,0
"Bomat Bazaar Barge",1,62053,Uncommon,KLD,198/264,No,No,0
"Bomat Courier",3,62075,Rare,KLD,199/264,No,No,0
"Chief of the Foundry",1,61569,Uncommon,KLD,200/264,No,No,0
"Dynavolt Tower",1,62073,Rare,KLD,208/264,No,No,0
"Workshop Assistant",1,62083,Common,KLD,241/264,No,No,0
"Aether Hub",4,62091,Uncommon,KLD,242/264,No,No,0
"Blooming Marsh",1,61849,Rare,KLD,243/264,No,No,0
"Concealed Courtyard",4,61859,Rare,KLD,245/264,No,No,0
"Sequestered Stash",1,61825,Uncommon,KLD,248/264,No,No,0
"Spirebluff Canal",1,61851,Rare,KLD,249/264,No,No,0
"Wretched Gryff",4,61110,Common,EMN,12/205,No,No,0
"Faith Unbroken",1,61072,Uncommon,EMN,24/205,No,No,0
"Geist of the Archives",1,61344,Uncommon,EMN,62/205,No,No,0
"Turn Aside",1,61356,Common,EMN,78/205,No,No,0
"Vampire Cutthroat",4,61392,Uncommon,EMN,110/205,No,No,0
"Bedlam Reveler",1,61224,Rare,EMN,118/205,No,No,0
"Otherworldly Outburst",1,61416,Common,EMN,138/205,No,No,0
"Thermo-Alchemist",1,61198,Common,EMN,147/205,No,No,0
"Gnarlwood Dryad",1,61256,Uncommon,EMN,159/205,No,No,0
"Primal Druid",1,61240,Common,EMN,167/205,No,No,0
"Cryptolith Fragment",1,61484,Uncommon,EMN,193a/205,No,No,0
"Terrarion",4,61496,Common,EMN,201/205,No,No,0
"Benevolent Bodyguard",4,60701,Common,EMA,4/249,No,No,0
"Field of Souls",1,60563,Uncommon,EMA,11/249,No,No,0
"Mesa Enchantress",1,60533,Uncommon,EMA,19/249,No,No,0
"Monk Idealist",1,60581,Common,EMA,21/249,No,No,0
"Memory Lapse",1,60923,Common,EMA,60/249,No,No,0
"Peregrine Drake",1,60925,Common,EMA,64/249,No,No,0
"Sprite Noble",1,61017,Uncommon,EMA,73/249,No,No,0
"Warden of Evos Isle",1,60803,Common,EMA,76/249,No,No,0
"Wonder",1,60743,Uncommon,EMA,77/249,No,No,0
"Battle Squadron",1,60615,Uncommon,EMA,118/249,No,No,0
"Faithless Looting",4,60739,Common,EMA,128/249,No,No,0
"Kird Ape",1,60999,Common,EMA,137/249,No,No,0
"Sulfuric Vortex",3,60823,Rare,EMA,150/249,No,No,0
"Tooth and Claw",1,60945,Uncommon,EMA,151/249,No,No,0
"Harmonize",4,60639,Uncommon,EMA,170/249,No,No,0
"Invigorate",4,60949,Uncommon,EMA,174/249,No,No,0
"Worn Powerstone",1,60583,Uncommon,EMA,235/249,No,No,0
"Chaplain's Blessing",1,60252,Common,SOI,10/297,No,No,0
"Gryff's Boon",4,60142,Uncommon,SOI,20/297,No,No,0
"Open the Armory",4,59966,Uncommon,SOI,32/297,No,No,0
"Pious Evangel",1,60396,Uncommon,SOI,34a/297,No,No,0
"Thalia's Lieutenant",4,59788,Rare,SOI,43/297,No,No,0
"Thraben Inspector",8,60240,Common,SOI,44/297,No,No,0
"Pieces of the Puzzle",4,59798,Common,SOI,78/297,No,No,0
"Pore Over the Pages",4,60110,Uncommon,SOI,79/297,No,No,0
"Rise from the Tides",1,59824,Uncommon,SOI,83/297,No,No,0
"Trail of Evidence",1,60286,Uncommon,SOI,93/297,No,No,0
"Welcome to the Fold",1,60336,Rare,SOI,96/297,No,No,0
"Alms of the Vein",4,60310,Common,SOI,98/297,No,No,0
"Behind the Scenes",1,60272,Uncommon,SOI,100/297,No,No,0
"Indulgent Aristocrat",1,60020,Uncommon,SOI,118/297,No,No,0
"Rancid Rats",1,60022,Common,SOI,130/297,No,No,0
"Sinister Concoction",1,60312,Uncommon,SOI,135/297,No,No,0
"Breakneck Rider",1,59780,Uncommon,SOI,147a/297,No,No,0
"Fiery Temper",4,59934,Common,SOI,156/297,No,No,0
"Gatstaf Arsonists",1,60388,Common,SOI,158a/297,No,No,0
"Gibbering Fiend",1,60260,Uncommon,SOI,161/297,No,No,0
"Insolent Neonate",4,60306,Common,SOI,168/297,No,No,0
"Rush of Adrenaline",1,60236,Common,SOI,177/297,No,No,0
"Cult of the Waxing Moon",1,59808,Uncommon,SOI,201/297,No,No,0
"Moonlight Hunt",1,60038,Uncommon,SOI,219/297,No,No,0
"Ulvenwald Mysteries",1,60266,Uncommon,SOI,236/297,No,No,0
"Watcher in the Web",1,60248,Common,SOI,239/297,No,No,0
"Weirding Wood",1,60096,Uncommon,SOI,240/297,No,No,0
"Sorin, Grim Nemesis",1,59990,Mythic Rare,SOI,251/297,No,No,0
"Brain in a Jar",1,59778,Rare,SOI,252/297,No,No,0
"Drownyard Temple",1,60378,Rare,SOI,271/297,No,No,0
"Spatial Contortion",1,59461,Uncommon,OGW,8/184,No,No,0
"Walker of the Wastes",1,59469,Uncommon,OGW,10/184,No,No,0
"Warden of Geometries",1,59611,Common,OGW,11/184,No,No,0
"Warping Wail",1,59607,Uncommon,OGW,12/184,No,No,0
"Iona's Blessing",1,59481,Uncommon,OGW,21/184,No,No,0
"Slip Through Space",1,59505,Common,OGW,47/184,No,No,0
"Sifter of Skulls",1,59533,Rare,OGW,77/184,No,No,0
"Expedite",1,59555,Common,OGW,108/184,No,No,0
"Embodiment of Insight",1,59357,Uncommon,OGW,131/184,No,No,0
"Ayli, Eternal Pilgrim",1,59583,Rare,OGW,151/184,No,No,0
"Mina and Denn, Wildborn",1,59355,Rare,OGW,156/184,No,No,0
"Reflector Mage",4,59587,Uncommon,OGW,157/184,No,No,0
"Stormchaser Mage",4,59453,Uncommon,OGW,159/184,No,No,0
"Captain's Claws",1,59591,Rare,OGW,162/184,No,No,0
"Hedron Crawler",1,59597,Common,OGW,164/184,No,No,0
"Seer's Lantern",1,59373,Common,OGW,165/184,No,No,0
"Crumbling Vestige",1,59321,Common,OGW,170/184,No,No,0
"Holdout Settlement",1,59609,Common,OGW,172/184,No,No,0
"Wastes",50,59605,Common,OGW,183/184,No,No,0
"Bane of Bala Ged",1,58297,Uncommon,BFZ,1/274,No,No,0
"Blight Herder",1,58305,Rare,BFZ,2/274,No,No,0
"Breaker of Armies",1,58293,Uncommon,BFZ,3/274,No,No,0
"Deathless Behemoth",1,58551,Uncommon,BFZ,5/274,No,No,0
"Eldrazi Devastator",1,58773,Common,BFZ,7/274,No,No,0
"Kozilek's Channeler",1,58291,Common,BFZ,10/274,No,No,0
"Ruin Processor",1,58295,Common,BFZ,12/274,No,No,0
"Scour from Existence",1,58289,Common,BFZ,13/274,No,No,0
"Titan's Presence",1,58771,Uncommon,BFZ,14/274,No,No,0
"Ulamog's Despoiler",1,58299,Uncommon,BFZ,16/274,No,No,0
"Angel of Renewal",1,58721,Uncommon,BFZ,18/274,No,No,0
"Expedition Envoy",4,58563,Uncommon,BFZ,24/274,No,No,0
"Fortified Rampart",1,58703,Common,BFZ,27/274,No,No,0
"Kitesail Scout",1,58321,Common,BFZ,33/274,No,No,0
"Stasis Snare",1,58337,Uncommon,BFZ,50/274,No,No,0
"Dispel",4,58363,Common,BFZ,76/274,No,No,0
"Halimar Tidecaller",1,58757,Uncommon,BFZ,79/274,No,No,0
"Retreat to Coralhelm",1,58729,Uncommon,BFZ,82/274,No,No,0
"Dominator Drone",1,58391,Common,BFZ,92/274,No,No,0
"Smothering Abomination",1,58711,Rare,BFZ,99/274,No,No,0
"Altar's Reap",1,58403,Common,BFZ,103/274,No,No,0
"Vampiric Rites",1,58637,Uncommon,BFZ,124/274,No,No,0
"Zulaport Cutthroat",4,58401,Uncommon,BFZ,126/274,No,No,0
"Nettle Drone",1,58701,Common,BFZ,131/274,No,No,0
"Firemantle Mage",4,58417,Uncommon,BFZ,145/274,No,No,0
"Outnumber",4,58439,Common,BFZ,150/274,No,No,0
"Blisterpod",4,58451,Common,BFZ,163/274,No,No,0
"Sylvan Scrying",4,58481,Uncommon,BFZ,192/274,No,No,0
"Catacomb Sifter",4,58485,Uncommon,BFZ,201/274,No,No,0
"Herald of Kozilek",1,58489,Uncommon,BFZ,205/274,No,No,0
"Hedron Archive",4,58511,Uncommon,BFZ,223/274,No,No,0
"Blighted Fen",1,58515,Uncommon,BFZ,230/274,No,No,0
"Blighted Woodland",1,58537,Uncommon,BFZ,233/274,No,No,0
"Mortuary Mire",4,58513,Common,BFZ,240/274,No,No,0
"Spawning Bed",1,58727,Uncommon,BFZ,248/274,No,No,0
"Auramancer",1,57682,Common,ORI,5/272,No,No,0
"Kytheon, Hero of Akros",1,57876,Mythic Rare,ORI,23a/272,No,No,0
"Valor in Akros",1,57854,Uncommon,ORI,39/272,No,No,0
"Calculated Dismissal",1,57892,Common,ORI,48/272,No,No,0
"Sphinx's Tutelage",4,57908,Uncommon,ORI,76/272,No,No,0
"Whirler Rogue",1,57926,Uncommon,ORI,83/272,No,No,0
"Blightcaster",1,57746,Uncommon,ORI,85/272,No,No,0
"Read the Bones",1,57752,Common,ORI,114/272,No,No,0
"Revenant",1,57612,Uncommon,ORI,117/272,No,No,0
"Dragon Fodder",1,57622,Common,ORI,140/272,No,No,0
"Exquisite Firecraft",4,58016,Rare,ORI,143/272,No,No,0
"Fiery Impulse",4,58008,Common,ORI,145/272,No,No,0
"Ghirapur Aether Grid",1,58010,Uncommon,ORI,148/272,No,No,0
"Smash to Smithereens",8,57620,Common,ORI,163/272,No,No,0
"Thopter Engineer",1,58018,Uncommon,ORI,165/272,No,No,0
"Titan's Strength",4,57762,Common,ORI,166/272,No,No,0
"Caustic Caterpillar",1,58058,Common,ORI,170/272,No,No,0
"Dwynen's Elite",4,58074,Uncommon,ORI,173/272,No,No,0
"Elemental Bond",1,57814,Uncommon,ORI,174/272,No,No,0
"Elvish Visionary",4,57630,Common,ORI,175/272,No,No,0
"Gather the Pack",4,57818,Uncommon,ORI,178/272,No,No,0
"Nissa's Pilgrimage",1,58076,Common,ORI,190/272,No,No,0
"Reclaim",1,57616,Common,ORI,195/272,No,No,0
"Zendikar's Roil",1,57820,Uncommon,ORI,209/272,No,No,0
"Shaman of the Pack",4,58090,Uncommon,ORI,217/272,No,No,0
"Llanowar Wastes",1,57672,Rare,ORI,248/272,No,No,0
"Mage-Ring Network",1,58148,Uncommon,ORI,249/272,No,No,0
"Rogue's Passage",1,57738,Uncommon,ORI,250/272,No,No,0
"Dispatch",1,57324,Uncommon,MM2,15/249,No,No,0
"Telling Time",1,57444,Common,MM2,61/249,No,No,0
"Thrummingbird",1,57248,Common,MM2,65/249,No,No,0
"Thief of Hope",1,57406,Common,MM2,100/249,No,No,0
"Gut Shot",6,57328,Common,MM2,117/249,No,No,0
"Tribal Flames",4,57354,Common,MM2,132/249,No,No,0
"Vines of Vastwood",4,57150,Common,MM2,168/249,No,No,0
"Alloy Myr",1,57308,Common,MM2,201/249,No,No,0
"Sphere of the Suns",1,57288,Common,MM2,231/249,No,No,0
"Wayfarer's Bauble",3,57390,Common,MM2,234/249,No,No,0
"Dismiss",1,56738,Uncommon,TPR,45/269,No,No,0
"Legerdemain",1,56736,Uncommon,TPR,57/269,No,No,0
"Shadow Rift",4,56526,Common,TPR,66/269,No,No,0
"Winged Sliver",1,56512,Common,TPR,82/269,No,No,0
"Searing Touch",1,56722,Uncommon,TPR,155/269,No,No,0
"Hibernation Sliver",1,56806,Uncommon,TPR,209/269,No,No,0
"Battle Mastery",1,56268,Uncommon,DTK,7/264,No,No,0
"Gudul Lurker",1,55942,Uncommon,DTK,56/264,No,No,0
"Silumgar Sorcerer",1,55902,Uncommon,DTK,76/264,No,No,0
"Dutiful Attendant",1,56186,Common,DTK,99/264,No,No,0
"Impact Tremors",1,56250,Common,DTK,140/264,No,No,0
"Sarkhan's Triumph",1,56198,Uncommon,DTK,154/264,No,No,0
"Thunderbreak Regent",1,56296,Rare,DTK,162/264,No,No,0
"Collected Company",4,56314,Rare,DTK,177/264,No,No,0
"Dragon-Scarred Bear",1,56308,Common,DTK,183/264,No,No,0
"Explosive Vegetation",1,56406,Uncommon,DTK,186/264,No,No,0
"Inspiring Call",1,55972,Uncommon,DTK,191/264,No,No,0
"Savage Ventmaw",1,56424,Uncommon,DTK,231/264,No,No,0
"Elite Scaleguard",1,55560,Uncommon,FRF,12/185,No,No,0
"Jeskai Barricade",1,55330,Uncommon,FRF,15/185,No,No,0
"Lightform",1,55646,Uncommon,FRF,16/185,No,No,0
"Mardu Woe-Reaper",4,55568,Uncommon,FRF,18/185,No,No,0
"Sage's Reverie",1,55510,Uncommon,FRF,23/185,No,No,0
"Cloudform",1,55358,Uncommon,FRF,32/185,No,No,0
"Marang River Prowler",1,55328,Uncommon,FRF,40/185,No,No,0
"Reality Shift",5,55320,Uncommon,FRF,46/185,No,No,0
"Dark Deal",1,55522,Uncommon,FRF,66/185,No,No,0
"Gurmag Angler",4,55472,Common,FRF,72/185,No,No,0
"Merciless Executioner",1,55490,Uncommon,FRF,76/185,No,No,0
"Sibsig Muckdraggers",1,55654,Uncommon,FRF,83/185,No,No,0
"Sultai Emissary",1,55390,Common,FRF,85/185,No,No,0
"Typhoid Rats",1,55598,Common,FRF,89/185,No,No,0
"Humble Defector",1,55414,Uncommon,FRF,104/185,No,No,0
"Temur Battle Rage",4,55524,Common,FRF,116/185,No,No,0
"Wild Slash",4,55592,Uncommon,FRF,118/185,No,No,0
"Fruit of the First Tree",1,55580,Uncommon,FRF,132/185,No,No,0
"Temur Sabertooth",1,55632,Uncommon,FRF,141/185,No,No,0
"Hero's Blade",1,55482,Uncommon,FRF,160/185,No,No,0
"Pilgrim of the Fires",1,55384,Uncommon,FRF,162/185,No,No,0
"Abzan Battle Priest",1,54276,Uncommon,KTK,1/269,No,No,0
"Abzan Falconer",1,54272,Uncommon,KTK,2/269,No,No,0
"Brave the Sands",1,54048,Uncommon,KTK,5/269,No,No,0
"Set Adrift",4,54092,Uncommon,KTK,54/269,No,No,0
"Stubborn Denial",4,54308,Uncommon,KTK,56/269,No,No,0
"Treasure Cruise",4,54300,Common,KTK,59/269,No,No,0
"Grim Haruspex",1,54340,Rare,KTK,73/269,No,No,0
"Murderous Cut",1,54104,Uncommon,KTK,81/269,No,No,0
"Goblinslide",1,54368,Uncommon,KTK,109/269,No,No,0
"Jeering Instigator",1,54174,Rare,KTK,113/269,No,No,0
"Monastery Swiftspear",8,54108,Uncommon,KTK,118/269,No,No,0
"Alpine Grizzly",1,54036,Common,KTK,127/269,No,No,0
"Become Immense",4,54400,Uncommon,KTK,130/269,No,No,0
"Feed the Clan",4,54390,Common,KTK,132/269,No,No,0
"Roar of Challenge",1,54398,Uncommon,KTK,145/269,No,No,0
"Abzan Charm",1,54126,Uncommon,KTK,161/269,No,No,0
"Jeskai Charm",1,54130,Uncommon,KTK,181/269,No,No,0
"Mardu Charm",1,54128,Uncommon,KTK,186/269,No,No,0
"Sultai Charm",1,54134,Uncommon,KTK,204/269,No,No,0
"Temur Charm",1,54132,Uncommon,KTK,208/269,No,No,0
"Briber's Purse",4,54158,Uncommon,KTK,217/269,No,No,0
"Ugin's Nexus",2,54462,Mythic Rare,KTK,227/269,No,No,0
"Bloodfell Caves",4,54468,Common,KTK,229/269,No,No,0
"Blossoming Sands",4,54472,Common,KTK,231/269,No,No,0
"Dismal Backwater",4,54466,Common,KTK,232/269,No,No,0
"Flooded Strand",4,54194,Rare,KTK,233/269,No,No,0
"Frontier Bivouac",1,54168,Uncommon,KTK,234/269,No,No,0
"Jungle Hollow",4,54072,Common,KTK,235/269,No,No,0
"Mystic Monastery",4,54162,Uncommon,KTK,236/269,No,No,0
"Nomad Outpost",1,54166,Uncommon,KTK,237/269,No,No,0
"Opulent Palace",1,54164,Uncommon,KTK,238/269,No,No,0
"Polluted Delta",4,54196,Rare,KTK,239/269,No,No,0
"Rugged Highlands",4,54470,Common,KTK,240/269,No,No,0
"Sandsteppe Citadel",4,54160,Uncommon,KTK,241/269,No,No,0
"Scoured Barrens",4,54070,Common,KTK,242/269,No,No,0
"Swiftwater Cliffs",4,54076,Common,KTK,243/269,No,No,0
"Thornwood Falls",4,54074,Common,KTK,244/269,No,No,0
"Tomb of the Spirit Dragon",1,53946,Uncommon,KTK,245/269,No,No,0
"Tranquil Cove",4,54464,Common,KTK,246/269,No,No,0
"Wind-Scarred Crag",4,54078,Common,KTK,247/269,No,No,0
"Constricting Sliver",1,53666,Uncommon,M15,7/269,No,No,0
"Triplicate Spirits",4,53614,Common,M15,40/269,No,No,0
"Wall of Essence",1,53256,Uncommon,M15,41/269,No,No,0
"Diffusion Sliver",4,53444,Uncommon,M15,50/269,No,No,0
"Ensoul Artifact",4,53602,Uncommon,M15,54/269,No,No,0
"Jace's Ingenuity",1,53328,Uncommon,M15,63/269,No,No,0
"Military Intelligence",1,53730,Uncommon,M15,69/269,No,No,0
"Quickling",1,53642,Uncommon,M15,76/269,No,No,0
"Wall of Frost",1,53292,Uncommon,M15,83/269,No,No,0
"Endless Obedience",1,53702,Uncommon,M15,94/269,No,No,0
"Eternal Thirst",1,53678,Common,M15,95/269,No,No,0
"Leeching Sliver",4,53490,Uncommon,M15,102/269,No,No,0
"Sign in Blood",4,53296,Common,M15,114/269,No,No,0
"Foundry Street Denizen",4,53432,Common,M15,141/269,No,No,0
"Generator Servant",1,53712,Common,M15,143/269,No,No,0
"Goblin Kaboomist",1,53526,Rare,M15,144/269,No,No,0
"Paragon of Fierce Defiance",1,53510,Uncommon,M15,158/269,No,No,0
"Shrapnel Blast",4,53284,Uncommon,M15,161/269,No,No,0
"Elvish Mystic",4,53460,Common,M15,173/269,No,No,0
"Runeclaw Bear",1,53290,Common,M15,197/269,No,No,0
"Satyr Wayfinder",4,53472,Common,M15,198/269,No,No,0
"Venom Sliver",1,53546,Uncommon,M15,205/269,No,No,0
"Wall of Mulch",1,53418,Uncommon,M15,208/269,No,No,0
"Hot Soup",1,53556,Uncommon,M15,219/269,No,No,0
"Ornithopter",4,53306,Common,M15,223/269,No,No,0
"Darksteel Citadel",4,53774,Uncommon,M15,242/269,No,No,0
"Garruk's Packleader",1,53897,Uncommon,M15,283/269,No,No,0
"Eidolon of Rhetoric",1,52232,Uncommon,JOU,10/165,No,No,0
"Lagonna-Band Trailblazer",4,52020,Common,JOU,14/165,No,No,0
"Mortal Obstinacy",1,52014,Common,JOU,17/165,No,No,0
"Pull from the Deep",1,52086,Uncommon,JOU,47/165,No,No,0
"Sigiled Starfish",1,52282,Common,JOU,52/165,No,No,0
"Triton Shorestalker",1,51984,Common,JOU,56/165,No,No,0
"Brain Maggot",4,52278,Uncommon,JOU,62/165,No,No,0
"Grim Guardian",1,52036,Common,JOU,73/165,No,No,0
"Dictate of the Twin Gods",1,52254,Rare,JOU,93/165,No,No,0
"Flamespeaker's Will",1,52238,Common,JOU,95/165,No,No,0
"Bassara Tower Archer",4,51970,Uncommon,JOU,117/165,No,No,0
"Font of Fertility",1,52080,Common,JOU,123/165,No,No,0
"Kruphix's Insight",1,52148,Common,JOU,129/165,No,No,0
"Solidarity of Heroes",1,52262,Uncommon,JOU,141/165,No,No,0
"Disciple of Deceit",1,52094,Uncommon,JOU,148/165,No,No,0
"Nyx Weaver",1,52084,Uncommon,JOU,153/165,No,No,0
"Chariot of Victory",1,51986,Uncommon,JOU,159/165,No,No,0
"Battle Screech",4,52995,Common,VMA,15/325,No,No,0
"Deftblade Elite",4,53131,Common,VMA,23/325,No,No,0
"Seal of Cleansing",1,52843,Common,VMA,43/325,No,No,0
"Swords to Plowshares",1,52909,Uncommon,VMA,51/325,No,No,0
"Brain Freeze",1,53153,Uncommon,VMA,57/325,No,No,0
"Brainstorm",4,53117,Common,VMA,58/325,No,No,0
"Circular Logic",4,52967,Common,VMA,60/325,No,No,0
"Deep Analysis",1,52953,Common,VMA,65/325,No,No,0
"Frantic Search",1,52803,Common,VMA,70/325,No,No,0
"Gush",1,52835,Uncommon,VMA,72/325,No,No,0
"High Tide",4,53217,Uncommon,VMA,73/325,No,No,0
"Turnabout",1,53175,Uncommon,VMA,99/325,No,No,0
"Animate Dead",4,52989,Uncommon,VMA,104/325,No,No,0
